Q2	Xb	Zh	Pt	Phi	SigmaB	SigmaOb	Tail1	Tail2	fact_no_ex	fact_ex	
1	1	5	5	6	231072	236527	-10495.3	0.0175128	0.978185	0.978185
1	1	5	5	7	231072	236527	-10495.3	0.0174889	0.978185	0.978185
1	1	5	5	8	209841	215528	-9424.51	0.0226319	0.982191	0.982191
1	1	5	5	9	195905	202528	-9550.37	0.0325226	0.985057	0.985057
1	1	5	5	10	215835	225096	-13203.3	0.0444127	0.981736	0.981736
1	1	5	5	11	264292	278180	-19960.8	0.0513756	0.977022	0.977022
1	1	5	5	12	305454	323550	-25074.1	0.0498299	0.977157	0.977158
1	1	6	1	1	1.06877e+06	1.14779e+06	-109227	0.24125	0.971737	0.971737
1	1	6	1	2	1.05813e+06	1.13465e+06	-103784	0.217633	0.97423	0.97423
1	1	6	1	3	994361	1.0636e+06	-96285	0.171381	0.972806	0.972806
1	1	6	1	4	849214	905887	-80533	0.132527	0.971903	0.971903
1	1	6	1	5	661583	704166	-57939.1	0.102157	0.976789	0.976789
1	1	6	1	6	527078	560311	-40989.9	0.0885082	0.985283	0.985283
1	1	6	1	7	527078	560311	-40989.9	0.0890869	0.985283	0.985283
1	1	6	1	8	661583	704166	-57939.1	0.102539	0.976789	0.976789
1	1	6	1	9	849214	905887	-80533	0.132701	0.971903	0.971903
1	1	6	1	10	994361	1.0636e+06	-96285	0.168479	0.972806	0.972806
1	1	6	1	11	1.05813e+06	1.13465e+06	-103784	0.216304	0.97423	0.97423
1	1	6	1	12	1.06877e+06	1.14779e+06	-109227	0.243147	0.971737	0.971737
1	1	6	2	1	1.03469e+06	1.10845e+06	-103900	0.111195	0.970879	0.970879
1	1	6	2	2	984480	1.05156e+06	-94722.9	0.105665	0.971921	0.971921
1	1	6	2	3	899064	955849	-81183.2	0.0896628	0.972863	0.972863
1	1	6	2	4	802865	849458	-67842.7	0.0718557	0.973533	0.973533
1	1	6	2	5	721659	760643	-60354	0.0569638	0.970387	0.970387
1	1	6	2	6	675665	710698	-56018.7	0.0483355	0.968941	0.968941
1	1	6	2	7	675665	710698	-56018.7	0.0487562	0.968941	0.968941
1	1	6	2	8	721659	760643	-60354	0.0560718	0.970387	0.970387
1	1	6	2	9	802865	849458	-67842.7	0.0724177	0.973533	0.973533
1	1	6	2	10	899064	955849	-81183.2	0.0912257	0.972863	0.972863
1	1	6	2	11	984480	1.05156e+06	-94722.9	0.107243	0.971921	0.971921
1	1	6	2	12	1.03469e+06	1.10845e+06	-103900	0.112529	0.970879	0.970879
1	1	6	3	1	585753	624408	-53223.2	0.0669074	0.975129	0.975129
1	1	6	3	2	516807	548586	-44398.2	0.0670853	0.975583	0.975583
1	1	6	3	3	434653	458416	-33165.5	0.0661336	0.978367	0.978367
1	1	6	3	4	398567	417666	-26999.1	0.0574122	0.980178	0.980178
1	1	6	3	5	418220	436113	-28565.6	0.0463918	0.97448	0.97448
1	1	6	3	6	451081	469149	-32142.9	0.0382192	0.968798	0.968798
1	1	6	3	7	451081	469149	-32142.9	0.0385458	0.968798	0.968798
1	1	6	3	8	418220	436113	-28565.6	0.0468535	0.97448	0.97448
1	1	6	3	9	398567	417666	-26999.1	0.0572397	0.980178	0.980178
1	1	6	3	10	434653	458416	-33165.5	0.0657993	0.978367	0.978367
1	1	6	3	11	516807	548586	-44398.2	0.0674672	0.975583	0.975583
